Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
5,"VS Gadakh, A Kumar","FSW tool design using TRIZ and parameter optimization using Grey Relational Analysis",2018,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785317325907","https://scholar.google.com/scholar?cites=699862308417811939&as_sdt=2005&sciodt=0,5&hl=en",88,"2020-01-23 14:01:29","","","","",,,,,5,2.50,3,2,2,"In this work, a new tool geometry was designed which combines the geometry features of both conical and square pin profiled tool. The tool pin profile is made based on theory of inventive problem solving technique where the tool pin has four grooves on the conical pin …"
5,"M Ishige, T Umedachil, T Taniguchi…","Learning oscillator-based gait controller for string-form soft robots using parameter-exploring policy gradients",2018,"2018 IEEE/RSJ …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8594338/","https://scholar.google.com/scholar?cites=18401166694186561988&as_sdt=2005&sciodt=0,5&hl=en",93,"2020-01-23 14:01:29","","","","",,,,,5,2.50,1,4,2,"This paper presents a methodology to design mechanosensor feedback to oscillator-based controller for worm-like soft-bodied robots. A reinforcement learning technique, ie, PEPG, is employed to embed appropriate mechanosensor feedback to harness global entrainment …"
24,"BA Botre, DC Gharpure, AD Shaligram","Embedded electronic nose and supporting software tool for its parameter optimization",2010,"Sensors and Actuators B …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925400509008983","https://scholar.google.com/scholar?cites=3433477986050029906&as_sdt=2005&sciodt=0,5&hl=en",26,"2020-01-23 14:01:29","","","","",,,,,24,2.40,8,3,10,"This paper details the work done towards a low cost, small size, portable embedded electronic nose (e-nose) and its application for analysis of different VOC mixtures. The sensor array is composed of commercially available metal oxide semiconductor sensors by …"
12,"T Fanneran, N Brimblecombe…","Using workload measurement tools in diverse care contexts: the experience of staff in mental health and learning disability inpatient settings",2015,"Journal of psychiatric …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jpm.12263","https://scholar.google.com/scholar?cites=5160311327667154740&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-01-23 14:01:29","","","","",,,,,12,2.40,4,3,5,"Accessible summary What is known on the subject? Difficulties with the recruitment and retention of qualified nursing staff have resulted in nursing shortages worldwide with a consequential impact on the quality of care. It is increasingly recommended that evidence …"
14,"Z Lin, J Fu, H Shen, W Gan","On the workpiece setup optimization for five-axis machining with RTCP function",2014,"The International Journal of Advanced …","Springer","https://link.springer.com/article/10.1007/s00170-014-5981-6","https://scholar.google.com/scholar?cites=1663609524944841608&as_sdt=2005&sciodt=0,5&hl=en",38,"2020-01-23 14:01:29","","","","",,,,,14,2.33,4,4,6,"Nonlinear errors in five-axis machining process are caused due to the nonlinear motions of the rotational axes, which are inevitable. For the RT-type machine tool, the workpiece setup location on the working table has a direct effect on the nonlinear errors, thus there must be …"
7,"F Concli","… precision planetary gearboxes: reduction of the load dependent power losses and efficiency estimation through a hybrid analytical-numerical optimization tool",2017,"Forschung im Ingenieurwesen","Springer","https://link.springer.com/article/10.1007/s10010-017-0242-0","https://scholar.google.com/scholar?cites=13146150040618220332&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-01-23 14:01:29","HTML","","","",,,,,7,2.33,7,1,3,"In the field of robotics, extremely accurate gearboxes are mandatory in order to ensure the adequate precision required by the automatic processes. For these applications, planetary gearboxes represent one of the most attractive solutions because they ensure high …"
7,"S Guo, G Jiang, X Mei","Investigation of sensitivity analysis and compensation parameter optimization of geometric error for five-axis machine tool",2017,"The International Journal of Advanced …","Springer","https://link.springer.com/article/10.1007/s00170-017-0755-6","https://scholar.google.com/scholar?cites=3742337405612731077&as_sdt=2005&sciodt=0,5&hl=en",77,"2020-01-23 14:01:29","","","","",,,,,7,2.33,2,3,3,"To improve the accuracy of five-axis machine tool with a swiveling head, an approach for optimizing compensation values taking into account the sensitivity of position-independent geometric error is proposed in this paper. At first, the synthetic volumetric error model of five …"
9,"ML Sanchez-Gordón, RV O'Connor…","Bridging the gap between SPI and SMEs in educational settings: a learning tool supporting ISO/IEC 29110",2016,"… Conference on Software …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-44817-6_1","https://scholar.google.com/scholar?cites=446994629641783216&as_sdt=2005&sciodt=0,5&hl=en",37,"2020-01-23 14:01:29","","","","",,,,,9,2.25,3,3,4,"The software development industry is dominated by a myriad of smaller organizations world-wide, including very small entities (VSEs), which have up to 25 people. Managing software process is a big challenge for practitioners. In 2011, due to the VSEs' increasing importance …"
9,"AB Bhasme, MS Kadam","Parameter optimization by using grey relational analysis of photochemical machining",2016,"International Research Journal of …","academia.edu","http://www.academia.edu/download/54662307/IRJET-V3I3215.pdf","https://scholar.google.com/scholar?cites=14398967904883308042&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-01-23 14:01:29","PDF","","","",,,,,9,2.25,5,2,4,"Photochemical machining (PCM) is one of the least well-known nonconventional machining processes. The measure of performance is undercut (Ud), material removal rate (MRR) and surface roughness. In this paper, Response surface method technique and grey relation …"
11,"S Vuma, B Sa","… of the effectiveness of progressive disclosure questions as an assessment tool for knowledge and skills in a problem based learning setting among third year …",2015,"BMC research notes","Springer","https://link.springer.com/article/10.1186/s13104-015-1603-0","https://scholar.google.com/scholar?cites=9813100273356328822&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-01-23 14:01:29","HTML","","","",,,,,11,2.20,6,2,5,"Abstract Background At the University of the West Indies, Trinidad and Tobago, third year undergraduate teaching is a hybrid of problem-based learning (PBL) and didactic lectures. PBL discourages students from simply getting basic factual knowledge but encourages them …"
13,"J Ma, F Wang, Z Jia, Q Xu, Y Yang","Study of machining parameter optimization in high speed milling of Inconel 718 curved surface based on cutting force",2014,"The International Journal of Advanced …","Springer","https://link.springer.com/article/10.1007/s00170-014-6115-x","https://scholar.google.com/scholar?cites=11710326167085431343&as_sdt=2005&sciodt=0,5&hl=en",34,"2020-01-23 14:01:29","","","","",,,,,13,2.17,3,5,6,"Nickel-based alloy Inconel 718 is a kind of difficult-to-machine material, and the development of high-speed milling technology provides an effective machining method for the Inconel 718 parts. As the machining parameters play a crucial role in the high-speed …"
15,"MO Shabani, A Mazahery","Fabrication of AMCs by spray forming: setting of cognition and social parameters to accelerate the convergence in optimization of spray forming process",2013,"Ceramics International","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272884212013892","https://scholar.google.com/scholar?cites=5986299982756025946&as_sdt=2005&sciodt=0,5&hl=en",33,"2020-01-23 14:01:29","","","","",,,,,15,2.14,8,2,7,"Spray forming (also known as spray atomization and deposition) is of interest as a manufacturing technique that combines near-net-shape capabilities with the structural control available through rapid solidification. The present article focuses on development of …"
12,"HR Ghan, SD Ambekar","Optimization of cutting parameter for Surface Roughness, Material Removal rate and machining time of Aluminium LM-26 alloy",2014,"International Journal of …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/9466/47216939213422233d40ca58ce64fc5cb7bd.pdf","https://scholar.google.com/scholar?cites=7876083234678101056&as_sdt=2005&sciodt=0,5&hl=en",43,"2020-01-23 14:01:29","PDF","","","",,,,,12,2.00,6,2,6,"The purpose of this research was to investigate the effect of the various parameters like machine tools, cutting tools material, tool geometry and cutting parameters. In manufacturing system, the variations in input process parameters such as speed, feed and depth of cut …"
12,"N Omar, D Widanage, M Abdel Monem…","Optimization of an advanced battery model parameter minimization tool and development of a novel electrical model for lithium‐ion batteries",2014,"… on Electrical Energy …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/etep.1815","https://scholar.google.com/scholar?cites=8535995589730855383&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-01-23 14:01:29","","","","",,,,,12,2.00,3,4,6,"This paper represents the optimization of an advanced battery model parameter minimization tool for estimation of lithium‐ion battery model parameters. This system is called extended Levenberg–Marquardt. The proposed system is able to predict the …"
8,"WA Yang, Q Zhou, KL Tsui","Differential evolution-based feature selection and parameter optimisation for extreme learning machine in tool wear estimation",2016,"International Journal of Production …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/00207543.2015.1111534","https://scholar.google.com/scholar?cites=3669132665908080069&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-01-23 14:01:29","","","","",,,,,8,2.00,3,3,4,"Cutting tool wear degrades the product quality in manufacturing processes. Hence, real-time online estimation of tool wear is important for suggesting a tool replacement before the wear limit is reached, in order to protect the workpiece and the CNC machine from damage and …"
2,"W Gang, W Li, RAO Fan, Z He, Z Yin","Multi-parameter optimization of machining impeller surface based on the on-machine measuring technique",2019,"Chinese Journal of Aeronautics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1000936118303236","https://scholar.google.com/scholar?cites=7149641310354677371&as_sdt=2005&sciodt=0,5&hl=en",131,"2020-01-23 14:01:29","HTML","","","",,,,,2,2.00,0,5,1,"Selecting the optimal machining parameters for impeller surface is a challenging task in the automatic manufacturing industry, due to its free-form surface and deep-crooked flow channel. Existing experimental methods require lots of machining experiments and off-line …"
2,"S Basak, KS Prasad, A Mehto…","Parameter optimization and texture evolution in single point incremental sheet forming process",2019,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0954405419846001","https://scholar.google.com/scholar?cites=7721273455672117366&as_sdt=2005&sciodt=0,5&hl=en",140,"2020-01-23 14:01:29","","","","",,,,,2,2.00,1,4,1,"Prototyping through incremental sheet forming is emerging as a latest trend in the manufacturing industries for fabricating personalized components according to customer requirement. In this study, a laboratory scale single-point incremental forming test setup was …"
